GE208,German Translation Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zb3lNUGxOQm5QOEE/view?usp=sharing'target=""_blank"">2011</a>"
CS311,Medicinal Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeFFRUzJSclRXNDQ/view?usp=sharing'target=""_blank"">2011</a>"
EE450,Communications Theory,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVjFWUE1QbVRYSWs/view?usp=sharing'target=""_blank"">2011</a>"
MM309,Project & Quality Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbGhVR1lzSjA4NDQ/view?usp=sharing'target=""_blank"">2011</a>"
LG327,Jurisprudence,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaXB1XzdEQzZDaXM/view?usp=sharing'target=""_blank"">2011</a>"
AC120,Financial Accounting 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZLXpobUxJeFhHb0E/view?usp=sharing'target=""_blank"">2011</a>"
IS510,Risk Regulation & Ethics in e-Commerce,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRW1oQUdtamxKNXc/view?usp=sharing'target=""_blank"">2011</a>"
LG345,Issues in European Integration,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQkVxUXF4QjZmcVU/view?usp=sharing'target=""_blank"">2011</a>"
EF218,Corporate Financial Management & Investments,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdzBVdk9KeWdHX3M/view?usp=sharing'target=""_blank"">2011</a>"
NS222,General Nursing 2C,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQjhxdFptWXRhT2c/view?usp=sharing'target=""_blank"">2011</a>"
MG577,Managing and Marketing Sports,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVC1zY3l1STZXV3c/view?usp=sharing'target=""_blank"">2011</a>"
CS301,Organometallics and Polymer Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVVVTaUFTX0xYRFE/view?usp=sharing'target=""_blank"">2011</a>"
ZH290,Chinese Literature and Film,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZGVxUnRQRDVYVTA/view?usp=sharing'target=""_blank"">2011</a>"
CA645,Network Security,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeWNSdTRDcHh3dmM/view?usp=sharing'target=""_blank"">2011</a>"
AC220,International Accounting Theory & Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOGVGVEc3WW51WEk/view?usp=sharing'target=""_blank"">2011</a>"
FR250,French Language 5 (Ex Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUHNWRGU0Wkx3eWs/view?usp=sharing'target=""_blank"">2011</a>"
EE425,Image Processing and Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN2hjT0ZzYmphQlU/view?usp=sharing'target=""_blank"">2011</a>"
CA668A,eCommerce Infrastructure,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZazRHaTBUd0tFNGc/view?usp=sharing'target=""_blank"">2011</a>"
MT589,Business Strategy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTXBnTnByYUFrVDA/view?usp=sharing'target=""_blank"">2011</a>"
LG358,Advanced European Union Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd0d2Ql9DTTZLck0/view?usp=sharing'target=""_blank"">2011</a>"
PS406,Plasma Science and Technology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaEZ1SFFKR2plZmM/view?usp=sharing'target=""_blank"">2011</a>"
ES311,Equality Access and Inclusion,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zcksxa1psYk1wd2M/view?usp=sharing'target=""_blank"">2011</a>"
LG318,European Union Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdlVyXzkwUWwwdUk/view?usp=sharing'target=""_blank"">2011</a>"
FN133,Bonnchursa Bainistiochta,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN0NCYVNCdHpxT0E/view?usp=sharing'target=""_blank"">2011</a>"
CM137,History and Structure of the Media,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNEN4VnkyT0ZHaUk/view?usp=sharing'target=""_blank"">2011</a>"
HR202,Industrial Relations,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWE1fRFhBaFhkX1U/view?usp=sharing'target=""_blank"">2011</a>"
CA228,Business Systems Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQUNRT0liaHhaNXc/view?usp=sharing'target=""_blank"">2011</a>"
GE240,German Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbWVsbFJVM0xGRjg/view?usp=sharing'target=""_blank"">2011</a>"
CA222,Enterprise Information Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM05UT3doeVR5elU/view?usp=sharing'target=""_blank"">2011</a>"
BE321,Downstream Processing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN3JSWDFubGgtUE0/view?usp=sharing'target=""_blank"">2011</a>"
CA664,Advanced Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWUtVZGwzakZkRGc/view?usp=sharing'target=""_blank"">2011</a>"
EF331,Topics in Applied Economics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMlVjeHRCRzk5a2c/view?usp=sharing'target=""_blank"">2011</a>"
CS215,Kinetics and Thermodynamics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZR2RKZ3VqeWpnMWc/view?usp=sharing'target=""_blank"">2011</a>"
EM105,Fundamentals of Professional Development,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUHExWFRRanBnZkU/view?usp=sharing'target=""_blank"">2011</a>"
LG308,Arbitration Law and Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMG1IYV9uM1gzenc/view?usp=sharing'target=""_blank"">2011</a>"
CA659,Mathematical Methods/Computational Science,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSENhUHhWSUVjYWc/view?usp=sharing'target=""_blank"">2011</a>"
SS303,Sport & Exercise Biomechanics 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZV0R3R01SZmJ5VnM/view?usp=sharing'target=""_blank"">2011</a>"
SS218,Injuries 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZenhxM282R0Etbzg/view?usp=sharing'target=""_blank"">2011</a>"
MT314,Project Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRHpfYjZTRUV1YjQ/view?usp=sharing'target=""_blank"">2011</a>"
EF562,Corporate and Investment Finance,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZY2tKcndEYjR1Q3c/view?usp=sharing'target=""_blank"">2011</a>"
EF580,Economics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZzVXcXFZUmNPZzg/view?usp=sharing'target=""_blank"">2011</a>"
AC305,Taxation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeFUxYVF2MTlKNjQ/view?usp=sharing'target=""_blank"">2011</a>"
EF310,International Trade and Business,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQmNQREVoUFJONm8/view?usp=sharing'target=""_blank"">2011</a>"
SS219,Injuries 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZk8xMmNVQTlUSVU/view?usp=sharing'target=""_blank"">2011</a>"
PS302,Statistical Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaWdGLTVILXpiM28/view?usp=sharing'target=""_blank"">2011</a>"
MG580,Marketing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcmZtNm50MHBBUDg/view?usp=sharing'target=""_blank"">2011</a>"
SS113,Applied Studies in Athletics 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVjk2WnZYQXM3enc/view?usp=sharing'target=""_blank"">2011</a>"
FN242,Bainistiocht Acmhainni Airgeadais,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSUFCSEFBa2prRlE/view?usp=sharing'target=""_blank"">2011</a>"
PS510,Plasma Applications,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNGJGSmxZYTdodTA/view?usp=sharing'target=""_blank"">2011</a>"
JA220,Japanese Reading and Translation 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTV9MaDlmeTBZejA/view?usp=sharing'target=""_blank"">2011</a>"
MG114,Marketing of High Tech Products & Innovations,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWWh5Y3ZVNm1UNE0/view?usp=sharing'target=""_blank"">2011</a>"
SP268,Spanish Language 6 (Ex Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdVN4dUgzVmwzZjQ/view?usp=sharing'target=""_blank"">2011</a>"
MG101,Introduction to Marketing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdERMTnNqeVl6WVk/view?usp=sharing'target=""_blank"">2011</a>"
SS333,Applied Modalities & Clinical Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUVNmeXJJaE1JVkU/view?usp=sharing'target=""_blank"">2011</a>"
PS310,Astronomical Techniques,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYy1EdlpMUzNVams/view?usp=sharing'target=""_blank"">2011</a>"
LG307,Employment Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN3N2RGQyVkotNDA/view?usp=sharing'target=""_blank"">2011</a>"
EF305,International Finance,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYzJrRGYwVGtJVFE/view?usp=sharing'target=""_blank"">2011</a>"
EF510,Equity Case Study,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaWxfbURoRkE2TEk/view?usp=sharing'target=""_blank"">2011</a>"
CA642,Cryptography & Number Theory,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYkFsZUN1aEw2VVE/view?usp=sharing'target=""_blank"">2011</a>"
HR5112,Labour Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zb0JPME5QRmpQcUE/view?usp=sharing'target=""_blank"">2011</a>"
EE203,Circuits,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQjhzbTR6bGlBVEU/view?usp=sharing'target=""_blank"">2011</a>"
EE502,DSP,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMERxVDNmclJuSTA/view?usp=sharing'target=""_blank"">2011</a>"
CA668,eCommerce Infrastructure,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZDVjbDBMX2NWQUk/view?usp=sharing'target=""_blank"">2011</a>"
HR308,Human Resource Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcTJMYmxxZGhJN0E/view?usp=sharing'target=""_blank"">2011</a>"
PS415,Applied Spectroscopy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMDFWNnZybVoya1k/view?usp=sharing'target=""_blank"">2011</a>"
EF213,Public Finance,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRWJUUEhoaUlYYmM/view?usp=sharing'target=""_blank"">2011</a>"
MM555,Manufacturing Process Analysis and Tool Design,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOXVuZV91OHhJLXc/view?usp=sharing'target=""_blank"">2011</a>"
LG101,Introduction to Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ1BSeGYxdnRyREE/view?usp=sharing'target=""_blank"">2011</a>"
SS206,Sport and Exercise Biomechanics 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSnVPbjRadGE3eXc/view?usp=sharing'target=""_blank"">2011</a>"
PS104,Electricity and Magnetism,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUTVuR3NCRVNLRFE/view?usp=sharing'target=""_blank"">2011</a>"
MG325,Sales and CRM,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcTZaUkdlSzJEV00/view?usp=sharing'target=""_blank"">2011</a>"
JA208,Japanese Translation Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTDBGc0lmTGl5dDQ/view?usp=sharing'target=""_blank"">2011</a>"
EF505,Theory of Finance,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZLVQ0bkozVWtURFE/view?usp=sharing'target=""_blank"">2011</a>"
GE268,German Language 6 (Ex Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWjVWRFZmRTNYUE0/view?usp=sharing'target=""_blank"">2011</a>"
LC208,The Making of Contemporary Europe,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNmhmS09FaEVKWWc/view?usp=sharing'target=""_blank"">2011</a>"
CA645A,Network Security,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMzVkNHowQnUycVk/view?usp=sharing'target=""_blank"">2011</a>"
BE209,The Biotech Industry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbnR6a0lVN2lmRlk/view?usp=sharing'target=""_blank"">2011</a>"
MM235,Manufacturing Processes 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWHdWaFhObkRrQ2M/view?usp=sharing'target=""_blank"">2011</a>"
SP201,Spanish Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdlRaR2ozc2JsUVE/view?usp=sharing'target=""_blank"">2011</a>"
FN330A,Bainistiocht Straiteiseach,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaC1mSE5hTXhVQzg/view?usp=sharing'target=""_blank"">2011</a>"
EM113,Introduction to Electronics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNU5kb2syZWd2VVU/view?usp=sharing'target=""_blank"">2011</a>"
PS105,Physical & Thermal Properties of Matter,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTjdWbHlOTDVKd0U/view?usp=sharing'target=""_blank"">2011</a>"
MS121,IT Mathematics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVldKTjdRbHdlSWc/view?usp=sharing'target=""_blank"">2011</a>"
BE223,Transport Processes,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZnE1ZUxnVmZRSEU/view?usp=sharing'target=""_blank"">2011</a>"
EE219,Object Oriented Programming I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZclFiaVd0LXFIZWc/view?usp=sharing'target=""_blank"">2011</a>"
CA266,Probability & Statistics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQ2xtTmZvSGQxdm8/view?usp=sharing'target=""_blank"">2011</a>"
NS221,General Nursing 2B,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSmNlTzU0d0ozSWc/view?usp=sharing'target=""_blank"">2011</a>"
SS306,Principles of Health Promotion,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQnlFa0JLRFJRd0k/view?usp=sharing'target=""_blank"">2011</a>"
SP140,Spanish Language 4 (Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWWdLYkZHcW8teGc/view?usp=sharing'target=""_blank"">2011</a>"
FR485,Intercultural Language Skills 2: Advanced Writing (French),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaDJxYVVWMnlwYTA/view?usp=sharing'target=""_blank"">2011</a>"
CA146,Introduction to Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zam1XYTRxOWx3RVE/view?usp=sharing'target=""_blank"">2011</a>"
AC121,Management Accounting: Principles and Concepts,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZLTlCalFiSFJqRVk/view?usp=sharing'target=""_blank"">2011</a>"
LG127,Business Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQklGRTBRVXBPYTQ/view?usp=sharing'target=""_blank"">2011</a>"
SP202,Spanish Language 4 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUVNqclNvUkI1RXM/view?usp=sharing'target=""_blank"">2011</a>"
EF581,Finance,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZajMzZ19GN3hvQzg/view?usp=sharing'target=""_blank"">2011</a>"
LG316,The Law of Contract,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVV9NT0dwckFaSXM/view?usp=sharing'target=""_blank"">2011</a>"
MT301,Business Strategy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcktPZjZqWXAxbHc/view?usp=sharing'target=""_blank"">2011</a>"
JA240,Japanese Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQzNXWVBqai04OVk/view?usp=sharing'target=""_blank"">2011</a>"
BE403,Analyses in Pharmacology Immunology and Microbiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZjR0alVDS3ZfTEU/view?usp=sharing'target=""_blank"">2011</a>"
MS428,Financial Economics II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX3dnc0RMS3Z0dHM/view?usp=sharing'target=""_blank"">2011</a>"
NS270,Epidemiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZakNFdEg2clo3T2s/view?usp=sharing'target=""_blank"">2011</a>"
SS308,Injury and Rehabilitation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRnJVV0phT3BPMzA/view?usp=sharing'target=""_blank"">2011</a>"
MT5108,Law of Safety & Health at Work,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ1pndmNwT3ZtVm8/view?usp=sharing'target=""_blank"">2011</a>"
CS202,Spectroscopy and Physical Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZU5Bd1FlVTB1SkE/view?usp=sharing'target=""_blank"">2011</a>"
LG219,Foreign Policy and Diplomacy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNW9vT1lwOWROZUE/view?usp=sharing'target=""_blank"">2011</a>"
PS123,Physics For General Science II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRzFCYUtZcmZaSkk/view?usp=sharing'target=""_blank"">2011</a>"
MM524,Numerical Methods and Finite Element Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRVRWUXRNNzAxWkE/view?usp=sharing'target=""_blank"">2011</a>"
ES101,Concepts and Contexts in Education and Training,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUDd3TGc4YUpkbGc/view?usp=sharing'target=""_blank"">2011</a>"
BE311,Bioanalysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZY3ZUemxSWlViQTA/view?usp=sharing'target=""_blank"">2011</a>"
MS216,Mathematics of Finance:An Introduction,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWXlya1hzSU9qU0k/view?usp=sharing'target=""_blank"">2011</a>"
MG526,Marketing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX1JjN05YLUJwbWc/view?usp=sharing'target=""_blank"">2011</a>"
MS213,Numerical Methods,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTHdkWjdJc3RkZnM/view?usp=sharing'target=""_blank"">2011</a>"
SS222,Applied Studies in Games 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZV1VYYVVzdDhMVkk/view?usp=sharing'target=""_blank"">2011</a>"
CA170,Introduction to Operating Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeVNzaGtERlRELVE/view?usp=sharing'target=""_blank"">2011</a>"
EE449,DSP-Digital Filters & DFT,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbVRuNnQzbFp4a1k/view?usp=sharing'target=""_blank"">2011</a>"
HR568,International Employee Relations,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM2ZoX0dyTDFzUUU/view?usp=sharing'target=""_blank"">2011</a>"
JA267,Japanese Language 4,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYkh0Z3I4ajNueEk/view?usp=sharing'target=""_blank"">2011</a>"
PS301,Quantum Physics II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN05wQlQwTFg4MmM/view?usp=sharing'target=""_blank"">2011</a>"
CA598,Fundamentals of Software Development,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU2N3TjhEcGpxbUE/view?usp=sharing'target=""_blank"">2011</a>"
CS406,Advanced Inorganic Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zbjc0T0w4Sm5RQmc/view?usp=sharing'target=""_blank"">2011</a>"
PS311,Stellar Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQ0VtNklVeGxEMTg/view?usp=sharing'target=""_blank"">2011</a>"
BE202,Microbiology and Genetics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWEFRdUhjVFNBbGM/view?usp=sharing'target=""_blank"">2011</a>"
EE535,Energy System Decarbonisation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYy10VkQxVGhMc28/view?usp=sharing'target=""_blank"">2011</a>"
LG325,Criminal Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ2FIb0RldFJDdzQ/view?usp=sharing'target=""_blank"">2011</a>"
EE321,Data Communications & Networks II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTXJ3RkRfbEFBWEk/view?usp=sharing'target=""_blank"">2011</a>"
SS208,Sport and Exercise Psychology 2: Exercise Psychology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZTNEa1FnT3Jfak0/view?usp=sharing'target=""_blank"">2011</a>"
PS213,Space Science and Technology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdWdKZ0d3bWlJRjA/view?usp=sharing'target=""_blank"">2011</a>"
FN143,Margaiocht,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZT0U2N2JNYWRvTm8/view?usp=sharing'target=""_blank"">2011</a>"
LG102,Principles of Commercial Law in Ireland,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZT2JMVjZCZ01YMU0/view?usp=sharing'target=""_blank"">2011</a>"
CA169,Networks & Internet,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbWpyOVV6bU9jQzQ/view?usp=sharing'target=""_blank"">2011</a>"
MG302,International Marketing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUnU5a2xUVVFYTWM/view?usp=sharing'target=""_blank"">2011</a>"
LG229,Administrative Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNTN4X19UUEhhVkk/view?usp=sharing'target=""_blank"">2011</a>"
SS123,Applied Studies in Aesthetic Activities,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd19Wd1F6aklfbnc/view?usp=sharing'target=""_blank"">2011</a>"
AC320,Management Accounting,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdURsSWRyX0hjeHc/view?usp=sharing'target=""_blank"">2011</a>"
MT118,IT Skills & Software Tools for Managers,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOG1ZV0xqTGJodkk/view?usp=sharing'target=""_blank"">2011</a>"
HR302,Talent Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZLUVFLTk5VGU2MGs/view?usp=sharing'target=""_blank"">2011</a>"
CS307,Organic Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUzZkaklzUmc0TU0/view?usp=sharing'target=""_blank"">2011</a>"
NS223,General Nursing 2D,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTC0zMTR4Q0RHa1U/view?usp=sharing'target=""_blank"">2011</a>"
CA599,Networks and Internets,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbHl3SVpNcENEWnc/view?usp=sharing'target=""_blank"">2011</a>"
SP130,Spanish Language 3 (Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZREJRMG1Ga0ZoaTA/view?usp=sharing'target=""_blank"">2011</a>"
CA648,Formal Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQ2RDeXhkVXBJdWs/view?usp=sharing'target=""_blank"">2011</a>"
LG117,Intro. to International Relations & Security,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMi1PZzhmUllxa00/view?usp=sharing'target=""_blank"">2011</a>"
SS305,Coaching Studies,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZS19LUDkwLUx1d28/view?usp=sharing'target=""_blank"">2011</a>"
EF508,Fund Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZempBamE5YlVNUmM/view?usp=sharing'target=""_blank"">2011</a>"
MT588,Strategic Operations,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSWxnZW4zWkVoVVk/view?usp=sharing'target=""_blank"">2011</a>"
CA665,System & User Interaction Development,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMk81SnZVYlVaR1E/view?usp=sharing'target=""_blank"">2011</a>"
SP190,Spanish Society and Literature,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNjBFaWIwRVY2YW8/view?usp=sharing'target=""_blank"">2011</a>"
LG324,Equity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdUxQWnZPVnZRSnc/view?usp=sharing'target=""_blank"">2011</a>"
CA650,Software Process Quality,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOGZYTllQU0N1YzA/view?usp=sharing'target=""_blank"">2011</a>"
MT211,Distribution & Channel Mng.,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbWpNaWlsc0ZkMm8/view?usp=sharing'target=""_blank"">2011</a>"
EF522,Portfolio Management Theory,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNzBpWlpzc1M5QjA/view?usp=sharing'target=""_blank"">2011</a>"
PS122,Physics For General Science I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRTYtYWlPSUVqVWM/view?usp=sharing'target=""_blank"">2011</a>"
CA200,Quantitative Analysis for Business Decisions,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSU9TWnJlOEJjOUE/view?usp=sharing'target=""_blank"">2011</a>"
NS280,Society Health & Illness,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ0N3UTlRX3FCSlk/view?usp=sharing'target=""_blank"">2011</a>"
SP250,Spanish Language 5 (Ex Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU2JRY01kRlJwRlk/view?usp=sharing'target=""_blank"">2011</a>"
LC112,Introduction to Translation Studies,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbXM3amgySnJRaTQ/view?usp=sharing'target=""_blank"">2011</a>"
MS408,Probability and Finance II (Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zc1llc3cxNndYVlk/view?usp=sharing'target=""_blank"">2011</a>"
EE509,Data Network Protocol Analysis & Simulation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaXdQU3V6V2JmUW8/view?usp=sharing'target=""_blank"">2011</a>"
EF507,Fixed Income Securities,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaFpqeFhKdmhzTUk/view?usp=sharing'target=""_blank"">2011</a>"
EF504,Derivatives,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd21aM0xEUlNNRTg/view?usp=sharing'target=""_blank"">2011</a>"
CA167,Computing for Mathematics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUzZTVTF3VEgwZXc/view?usp=sharing'target=""_blank"">2011</a>"
